1,98.50559800282248
2,85.53479842155546
3,82.53043457466616
4,81.56899208832522
5,81.12954482970065
6,80.84088718742731
7,80.60031860944241
8,80.37775637071759
9,80.16399946171104
10,79.9559950594722
11,79.75250625094273
12,79.55282488529244
13,79.35639576773265
14,79.16271648442022
15,78.97131871585343
16,78.78177056699244
17,78.59368145618623
18,78.40670475568814
19,78.22053773043706
20,78.03491948996307
21,77.84962777120347
22,77.66447517857257
23,77.47930529121167
24,77.29398888219993
25,77.10842038692157
26,76.92251469371048
27,76.73620429353664
28,76.54943680476147
29,76.36217287603097
30,76.17438446076108
31,75.98605344816059
32,75.79717062754766
33,75.6077349547753
34,75.41775308219222
35,75.22723910720086
36,75.0362144895356
37,74.8447080842493
38,74.65275623630738
39,74.46040288374245
40,74.26769961955775
41,74.07470566782696
42,73.88148773653324
43,73.68811971829263
44,73.49468221982625
45,73.30126191142521
46,73.10795069819258
47,72.91484472502637
48,72.72204323662626
49,72.52964732181138
50,72.33775857772207
51,72.1464777338015
52,71.95590327761664
53,71.76613012458806
54,71.57724837164582
55,71.38934217093772
56,71.20248875431766
57,71.01675763279606
58,70.83220998790001
59,70.64889826434433
60,70.46686596599244
61,70.28614765010798
62,70.10676910865699
63,69.92874772012553
64,69.7520929510981
65,69.5768069837746
66,69.40288544366267
67,69.23031820086108
68,69.05909021850226
69,68.88918242297487
70,68.7205725723258
71,68.55323610160505
72,68.38714692671522
73,68.22227819139779
74,68.05860294519964
75,67.89609474348372
76,67.73472816365394
77,67.57447923469091
78,67.41532577972734
79,67.2572476737084
80,67.10022702013258
81,66.94424825243209
82,66.78929816672984
83,66.63536589352732
84,66.482442816336
85,66.33052244542412
86,66.17960025474332
87,66.02967348976732
88,65.8807409534859
89,65.73280277718008
90,65.58586018192592
91,65.4399152360618
92,65.2949706131535
93,65.15102935433117
94,65.00809463826904
95,64.86616956154973
96,64.72525693171124
97,64.58535907489448
98,64.44647765971227
99,64.30861353870584
100,64.17176660854864
101,64.03593568995781
102,63.90111842808846
103,63.76731121397555
104,63.6345091273547
105,63.50270590091828
106,63.371893905755776
107,63.242064157375225
108,63.113206341329104
109,62.98530885707436
110,62.85835887831024
111,62.732342427674084
112,62.60724446335096
113,62.483048974908804
114,62.359739085493985
115,62.23729715746009
116,62.1157048985427
117,61.99494346584969
118,61.87499356520222
119,61.75583554373211
120,61.63744947409274
121,61.51981522915907
122,61.402912546647364
123,61.286721083646285
124,61.1712204615952
125,61.05639030273384
126,60.94221025945866
127,60.82866003833548
128,60.7157194207114
129,60.60336828193343
130,60.49158661112538
131,60.38035453328192
132,60.26965233514916
133,60.159460495963835
134,60.049759723674
135,59.94053099676318
136,59.83175561129539
137,59.723415232312185
138,59.615491948274766
139,59.50796832688227
140,59.40082747031834
141,59.294053067815696
142,59.18762944337205
143,59.08154159650758
144,58.97577523411693
145,58.87031679172979
146,58.7651534428288
147,58.66027309526891
148,58.55566437428012
149,58.45131659198868
150,58.34721970384132
151,58.243364252763335
152,58.139741302281735
153,58.03634236021602
154,57.933159294864936
155,57.83018424588949
156,57.727409532318774
157,57.624827560283066
158,57.52243073320518
159,57.42021136726717
160,57.31816161500453
161,57.21627339987925
162,57.11453836463135
163,57.012947836112495
164,56.91149280916833
165,56.81016395193441
166,56.70895163467518
167,56.60784598397844
168,56.5068369637599
169,56.405914484093245
170,56.30506853837246
171,56.20428936873569
172,56.10356765900496
173,56.0028947536567
174,55.902262900498755
175,55.80166551382026
176,55.701097453803925
177,55.600555316964815
178,55.50003773133635
179,55.39954564911995
180,55.299082628581715
181,55.198655096217614
182,55.098272579673974
183,54.99794790169443
184,54.89769732555472
185,54.797540643097264
186,54.69750119764393
187,54.59760583574817
188,54.49788478392221
189,54.398371449061976
190,54.29910214416067
191,54.20011574390792
192,54.10145327770302
193,54.00315747029863
