100,0.0,0.47
200,0.0,0.73
300,0.0,0.79
400,0.0,0.82
500,0.0,0.8
600,0.0,0.81
700,0.0,0.86
800,0.0,0.82
900,0.0,0.8
1000,0.0,0.9
1100,0.0,0.84
1200,0.0,0.82
1300,0.0,0.85
1400,0.0,0.83
1500,0.0,0.9
1600,0.0,0.84
1700,0.0,0.87
1800,0.0,0.88
1900,0.0,0.98
2000,0.0,0.92
2100,0.0,0.94
2200,0.0,0.94
2300,0.0,0.99
2400,0.0,0.99
2500,0.0,0.98
2600,0.0,0.94
2700,0.0,0.96
2800,0.0,0.99
2900,0.0,0.95
3000,0.0,0.95
3100,0.0,0.91
3200,0.0,0.91
3300,0.0,0.95
3400,0.0,0.97
3500,0.0,0.96
3600,0.0,0.94
3700,0.0,0.92
3800,0.0,0.96
3900,0.0,0.92
4000,0.0,0.93
4100,0.0,0.97
4200,0.0,0.92
4300,0.0,0.95
4400,0.0,0.94
4500,0.0,0.98
4600,0.0,0.89
4700,0.0,0.92
4800,0.0,0.92
4900,0.0,0.95
5000,0.0,0.93
5100,0.0,0.91
5200,0.0,0.98
5300,0.0,0.92
5400,0.0,0.86
5500,0.0,0.95
5600,0.0,0.91
5700,0.0,0.9
5800,0.0,0.93
5900,0.0,0.92
6000,0.0,0.95
6100,0.0,0.96
6200,0.0,0.87
6300,0.0,0.95
6400,0.0,0.94
6500,0.0,0.9
6600,0.0,0.92
6700,0.0,0.94
6800,0.0,0.91
6900,0.0,0.96
7000,0.0,0.9
7100,0.0,0.93
7200,0.0,0.96
7300,0.0,0.88
7400,0.0,0.94
7500,0.0,0.95
7600,0.0,0.92
7700,0.0,0.94
7800,0.0,0.96
7900,0.0,0.98
8000,0.0,0.93
8100,0.0,0.94
8200,0.0,0.93
8300,0.0,0.91
8400,0.0,0.97
8500,0.0,0.91
8600,0.0,0.92
8700,0.0,0.95
8800,0.0,0.94
8900,0.0,0.94
9000,0.0,0.97
9100,0.0,0.96
9200,0.0,0.95
9300,0.0,0.97
9400,0.0,0.94
9500,0.0,0.92
9600,0.0,0.97
9700,0.0,0.95
9800,0.0,0.92
9900,0.0,0.96
