100,0.59,0.42
200,0.58,0.46
300,0.57,0.62
400,0.5599999999999999,0.59
500,0.5499999999999999,0.63
600,0.5399999999999999,0.67
700,0.5299999999999999,0.66
800,0.5199999999999999,0.7
900,0.5099999999999999,0.6
1000,0.4999999999999999,0.69
1100,0.4899999999999999,0.63
1200,0.47999999999999987,0.64
1300,0.46999999999999986,0.79
1400,0.45999999999999985,0.68
1500,0.44999999999999984,0.79
1600,0.43999999999999984,0.68
1700,0.4299999999999998,0.7
1800,0.4199999999999998,0.67
1900,0.4099999999999998,0.67
2000,0.3999999999999998,0.73
2100,0.3899999999999998,0.69
2200,0.3799999999999998,0.74
2300,0.3699999999999998,0.72
2400,0.35999999999999976,0.66
2500,0.34999999999999976,0.65
2600,0.33999999999999975,0.63
2700,0.32999999999999974,0.65
2800,0.31999999999999973,0.72
2900,0.3099999999999997,0.63
3000,0.2999999999999997,0.6
3100,0.2899999999999997,0.58
3200,0.2799999999999997,0.65
3300,0.2699999999999997,0.71
3400,0.2599999999999997,0.7
3500,0.24999999999999967,0.61
3600,0.23999999999999966,0.66
3700,0.22999999999999965,0.59
3800,0.21999999999999964,0.66
3900,0.20999999999999963,0.64
4000,0.19999999999999962,0.61
4100,0.1899999999999996,0.64
4200,0.1799999999999996,0.6
4300,0.1699999999999996,0.47
4400,0.1599999999999996,0.47
4500,0.14999999999999958,0.55
4600,0.13999999999999957,0.62
4700,0.12999999999999956,0.64
4800,0.11999999999999957,0.68
4900,0.10999999999999957,0.55
5000,0.09999999999999958,0.44
5100,0.08999999999999958,0.62
5200,0.07999999999999959,0.53
5300,0.06999999999999959,0.43
5400,0.05999999999999959,0.5
5500,0.049999999999999586,0.64
5600,0.039999999999999584,0.57
5700,0.029999999999999583,0.55
5800,0.01999999999999958,0.7
5900,0.00999999999999958,0.62
6000,0.0,0.65
6100,0.0,0.58
6200,0.0,0.7
6300,0.0,0.79
6400,0.0,0.44
6500,0.0,0.48
6600,0.0,0.42
6700,0.0,0.58
6800,0.0,0.56
6900,0.0,0.59
7000,0.0,0.4
7100,0.0,0.46
7200,0.0,0.59
7300,0.0,0.46
7400,0.0,0.54
7500,0.0,0.54
7600,0.0,0.46
7700,0.0,0.5
7800,0.0,0.48
7900,0.0,0.69
8000,0.0,0.67
8100,0.0,0.61
8200,0.0,0.67
8300,0.0,0.65
8400,0.0,0.47
8500,0.0,0.56
8600,0.0,0.54
8700,0.0,0.59
8800,0.0,0.55
8900,0.0,0.59
9000,0.0,0.68
9100,0.0,0.65
9200,0.0,0.59
9300,0.0,0.49
9400,0.0,0.7
9500,0.0,0.59
9600,0.0,0.52
9700,0.0,0.49
9800,0.0,0.72
9900,0.0,0.66
