100,0.19,0.4
200,0.18,0.6
300,0.16999999999999998,0.71
400,0.15999999999999998,0.76
500,0.14999999999999997,0.84
600,0.13999999999999996,0.84
700,0.12999999999999995,0.84
800,0.11999999999999995,0.75
900,0.10999999999999996,0.83
1000,0.09999999999999996,0.73
1100,0.08999999999999997,0.84
1200,0.07999999999999997,0.81
1300,0.06999999999999998,0.76
1400,0.05999999999999998,0.81
1500,0.049999999999999975,0.79
1600,0.03999999999999997,0.79
1700,0.02999999999999997,0.78
1800,0.01999999999999997,0.83
1900,0.009999999999999969,0.9
2000,0.0,0.95
2100,0.0,0.97
2200,0.0,0.97
2300,0.0,0.97
2400,0.0,0.96
2500,0.0,0.97
2600,0.0,0.95
2700,0.0,0.94
2800,0.0,0.89
2900,0.0,0.92
3000,0.0,0.94
3100,0.0,0.95
3200,0.0,0.9
3300,0.0,0.93
3400,0.0,0.93
3500,0.0,0.91
3600,0.0,0.92
3700,0.0,0.93
3800,0.0,0.93
3900,0.0,0.98
4000,0.0,0.93
4100,0.0,0.95
4200,0.0,0.94
4300,0.0,0.96
4400,0.0,0.94
4500,0.0,0.94
4600,0.0,0.98
4700,0.0,0.89
4800,0.0,0.99
4900,0.0,0.93
5000,0.0,0.88
5100,0.0,0.96
5200,0.0,0.93
5300,0.0,0.95
5400,0.0,0.97
5500,0.0,0.95
5600,0.0,0.93
5700,0.0,0.92
5800,0.0,0.9
5900,0.0,0.91
6000,0.0,0.93
6100,0.0,0.89
6200,0.0,0.91
6300,0.0,0.9
6400,0.0,0.93
6500,0.0,0.95
6600,0.0,0.91
6700,0.0,0.92
6800,0.0,0.96
6900,0.0,0.94
7000,0.0,0.92
7100,0.0,0.95
7200,0.0,0.94
7300,0.0,0.92
7400,0.0,0.94
7500,0.0,0.93
7600,0.0,0.93
7700,0.0,0.93
7800,0.0,0.93
7900,0.0,0.94
8000,0.0,0.91
8100,0.0,0.93
8200,0.0,0.97
8300,0.0,0.95
8400,0.0,0.97
8500,0.0,0.94
8600,0.0,0.95
8700,0.0,0.93
8800,0.0,0.89
8900,0.0,0.94
9000,0.0,0.89
9100,0.0,0.91
9200,0.0,0.94
9300,0.0,0.94
9400,0.0,0.94
9500,0.0,0.89
9600,0.0,0.94
9700,0.0,0.95
9800,0.0,0.98
9900,0.0,0.98
