100,0.49,0.31
200,0.48,0.75
300,0.47,0.85
400,0.45999999999999996,0.89
500,0.44999999999999996,0.9
600,0.43999999999999995,0.96
700,0.42999999999999994,0.96
800,0.41999999999999993,0.97
900,0.4099999999999999,0.95
1000,0.3999999999999999,0.92
1100,0.3899999999999999,0.97
1200,0.3799999999999999,0.97
1300,0.3699999999999999,0.95
1400,0.3599999999999999,0.93
1500,0.34999999999999987,0.93
1600,0.33999999999999986,0.97
1700,0.32999999999999985,0.97
1800,0.31999999999999984,0.92
1900,0.30999999999999983,0.97
2000,0.2999999999999998,0.93
2100,0.2899999999999998,0.98
2200,0.2799999999999998,0.98
2300,0.2699999999999998,0.95
2400,0.2599999999999998,0.92
2500,0.24999999999999978,0.97
2600,0.23999999999999977,0.96
2700,0.22999999999999976,0.99
2800,0.21999999999999975,0.96
2900,0.20999999999999974,0.97
3000,0.19999999999999973,1.0
3100,0.18999999999999972,0.96
3200,0.17999999999999972,0.98
3300,0.1699999999999997,0.97
3400,0.1599999999999997,0.99
3500,0.1499999999999997,0.94
3600,0.13999999999999968,1.0
3700,0.12999999999999967,1.0
3800,0.11999999999999968,0.98
3900,0.10999999999999968,0.98
4000,0.09999999999999969,0.98
4100,0.08999999999999969,0.98
4200,0.0799999999999997,0.97
4300,0.0699999999999997,0.95
4400,0.0599999999999997,0.97
4500,0.0499999999999997,0.97
4600,0.039999999999999696,0.96
4700,0.029999999999999694,0.92
4800,0.01999999999999969,0.97
4900,0.009999999999999691,0.99
5000,0.0,0.94
5100,0.0,0.96
5200,0.0,0.98
5300,0.0,0.97
5400,0.0,0.96
5500,0.0,0.96
5600,0.0,0.96
5700,0.0,0.97
5800,0.0,0.97
5900,0.0,0.95
6000,0.0,0.99
6100,0.0,0.97
6200,0.0,0.98
6300,0.0,0.97
6400,0.0,0.96
6500,0.0,0.97
6600,0.0,0.97
6700,0.0,0.99
6800,0.0,0.94
6900,0.0,0.96
7000,0.0,0.98
7100,0.0,0.95
7200,0.0,0.94
7300,0.0,0.96
7400,0.0,0.95
7500,0.0,0.98
7600,0.0,0.97
7700,0.0,0.96
7800,0.0,0.99
7900,0.0,0.98
8000,0.0,0.96
8100,0.0,0.94
8200,0.0,0.96
8300,0.0,0.98
8400,0.0,0.97
8500,0.0,0.96
8600,0.0,0.98
8700,0.0,0.95
8800,0.0,0.97
8900,0.0,0.99
9000,0.0,0.95
9100,0.0,0.93
9200,0.0,0.97
9300,0.0,0.97
9400,0.0,0.97
9500,0.0,0.96
9600,0.0,0.92
9700,0.0,0.99
9800,0.0,0.97
9900,0.0,0.97
